328.14487	20.58667	328.14873	19.148	328.14987	20.779	328.15072	17.01667	328.15266	21.14533	328.15206	21.235	328.15291	18.105	328.15047	20.36767	328.14753	19.13867	328.14462	18.10167	328.13955	22.185	328.13151	15.276	328.12595	16.47433	328.11936	19.097	328.11415	18.08533	328.10597	16.31167	328.09669	20.567	328.08766	21.944	328.07572	21.678	331.13188	-2.56433	331.13577	1.54467	331.13692	-3.87267	331.13778	-2.33867	331.13974	-0.41033	331.13914	0.65533	331.13999	-4.95533	331.13753	-3.31767	331.13456	-4.187	331.13163	-1.21167	331.12652	-1.90767	331.1184	-6.44667	331.11279	-8.708	331.10614	-6.22967	331.10089	-9.084	331.09263	-6.09867	331.08327	-4.61433	331.07415	-5.90633	331.06211	-9.073
328.14976	22.302	328.15362	16.64833	328.15475	20.102	328.1556	20.703	328.15755	19.07733	328.15695	17.27033	328.1578	20.05633	328.15536	19.24733	328.15242	19.64733	328.14951	19.96867	328.14444	20.667	328.1364	21.896	328.13084	19.274	328.12425	19.405	328.11904	22.24	328.11086	16.518	328.10158	16.75633	328.09254	20.422	328.08061	20.97033	331.13677	-1.44267	331.14066	0.72133	331.14181	-3.35267	331.14267	-0.547	331.14463	0.30067	331.14402	-0.77367	331.14488	-0.78133	331.14242	0.616	331.13945	-5.24267	331.13652	0.694	331.1314	-2.04067	331.12329	-2.09667	331.11768	-5.78267	331.11103	-0.89867	331.10577	-6.03333	331.09752	-8.55433	331.08815	-7.377	331.07904	-9.20433	331.067	-8.52233
328.15465	20.20267	328.15851	18.942	328.15964	20.06833	328.16049	17.382	328.16244	14.725	328.16184	21.62133	328.16269	21.62767	328.16025	23.38733	328.1573	20.83933	328.1544	18.279	328.14933	19.30867	328.14129	23.593	328.13573	18.806	328.12914	18.88467	328.12393	23.58467	328.11575	21.279	328.10646	16.94367	328.09743	19.47433	328.08549	20.06033	331.14166	-1.515	331.14555	0.353	331.1467	-0.44867	331.14755	4.04167	331.14952	-3.33333E-4	331.14891	-3.021	331.14977	-2.55167	331.1473	-3.07533	331.14434	-4.487	331.14141	-1.52467	331.13629	-1.78233	331.12818	-1.76833	331.12257	-4.89333	331.11592	-3.85833	331.11066	-4.55067	331.10241	-4.78233	331.09304	-3.77767	331.08393	-9.933	331.07189	-7.78433
328.15954	21.59733	328.1634	21.749	328.16453	17.70867	328.16538	17.53567	328.16733	16.544	328.16673	22.73933	328.16758	18.218	328.16513	20.51833	328.16219	19.756	328.15929	19.82633	328.15422	19.03333	328.14618	19.83033	328.14061	19.07567	328.13402	19.05567	328.12882	23.24433	328.12063	20.23733	328.11135	19.899	328.10232	18.01467	328.09038	16.58333	331.14654	-0.738	331.15044	0.90533	331.15159	-1.553	331.15244	2.19433	331.15441	1.39067	331.1538	-3.48133	331.15466	-4.52367	331.15219	-2.618	331.14923	0.00133	331.14629	-1.94833	331.14118	-0.127	331.13307	-0.445	331.12745	-3.02267	331.12081	-4.14733	331.11555	-4.489	331.10729	-0.58467	331.09793	-4.47033	331.08882	-5.63133	331.07677	-8.783
328.16442	20.48833	328.16829	18.33467	328.16942	20.624	328.17027	18.06967	328.17222	18.424	328.17162	19.43	328.17247	22.46133	328.17002	21.83367	328.16708	16.75133	328.16418	20.56733	328.15911	19.03867	328.15107	18.76267	328.1455	18.12667	328.13891	19.949	328.13371	18.36967	328.12552	21.77967	328.11624	23.64433	328.10721	20.775	328.09527	18.52067	331.15143	1E-3	331.15533	0.11833	331.15647	-1.33567	331.15733	-0.347	331.1593	-1.15867	331.15869	-1.63533	331.15955	-2.303	331.15708	-2.297	331.15411	-2.77533	331.15118	-0.06033	331.14607	-2.14067	331.13796	-1.052	331.13234	-1.774	331.12569	-3.92333	331.12044	-1.137	331.11218	-3.64833	331.10282	-5.26133	331.09371	-7.13567	331.08166	-6.50833
328.16931	21.36033	328.17318	18.62367	328.17431	21.726	328.17516	16.891	328.17711	20.68033	328.17651	17.24267	328.17736	22.106	328.17491	20.919	328.17197	19.54433	328.16906	21.14867	328.164	16.94467	328.15595	19.34167	328.15039	20.579	328.1438	20.53667	328.13859	19.30233	328.13041	18.04733	328.12113	22.84767	328.11209	21.096	328.10016	18.88933	331.15632	2.01633	331.16022	2.96033	331.16136	-0.898	331.16222	-0.88167	331.16419	3.21733	331.16358	2.115	331.16444	-1.95567	331.16197	-3.27833	331.159	-1.94	331.15607	-0.80333	331.15096	1.728	331.14284	-0.72	331.13723	-4.694	331.13058	-1.57633	331.12533	-3.93	331.11707	-2.012	331.10771	-6.04067	331.09859	-3.906	331.08655	-8.448
328.1742	21.08967	328.17806	20.451	328.1792	21.73767	328.18005	17.23933	328.182	21.22433	328.1814	16.82867	328.18225	17.35667	328.1798	20.17167	328.17686	21.95967	328.17395	19.73167	328.16889	19.74767	328.16084	20.14867	328.15528	17.19767	328.14869	19.55067	328.14348	19.395	328.1353	18.59367	328.12602	22.46033	328.11698	20.56233	328.10505	18.85967	331.16121	-1.70267	331.16511	3.34	331.16625	0.30167	331.16711	0.587	331.16908	1.12167	331.16847	2.84733	331.16933	0.08933	331.16686	-4.82867	331.16389	-4.01233	331.16096	-2.09	331.15585	-3.41433	331.14773	-1.786	331.14212	-4.24833	331.13547	-2.00167	331.13022	-1.57567	331.12196	-6.01467	331.11259	-6.62767	331.10348	-3.63533	331.09144	-5.99133
328.17909	18.65833	328.18295	19.374	328.18409	20.47233	328.18494	16.97433	328.18689	21.908	328.18628	17.408	328.18713	19.32733	328.18469	21.02067	328.18175	20.85767	328.17884	20.09933	328.17378	19.11733	328.16573	18.293	328.16017	19.29333	328.15358	19.84333	328.14837	21.16667	328.14019	20.835	328.1309	20.262	328.12187	19.35433	328.10993	19.824	331.1661	-2.049	331.17	2.16067	331.17114	2.52733	331.172	4.07367	331.17396	-1.64933	331.17336	-1.29233	331.17422	1.41367	331.17175	-0.73167	331.16878	-0.82133	331.16585	-2.452	331.16074	-3.79167	331.15262	-5.12167	331.14701	-1.19	331.14036	-2.978	331.1351	-3.27733	331.12685	-4.56233	331.11748	-5.823	331.10837	-3.481	331.09632	-8.59567
328.18398	20.73133	328.18784	20.87267	328.18898	19.25133	328.18983	19.43367	328.19178	23.37167	328.19117	19.58667	328.19202	20.03833	328.18958	21.137	328.18664	18.54833	328.18373	22.38033	328.17866	16.61967	328.17062	19.84367	328.16506	19.823	328.15847	18.47167	328.15326	20.94633	328.14507	22.67533	328.13579	22.059	328.12676	18.16133	328.11482	20.69333	331.17099	4.06767	331.17488	3.755	331.17603	-1.42567	331.17689	2.15733	331.17885	-2.32433	331.17825	-1.001	331.1791	1.236	331.17664	-0.24167	331.17367	4.36167	331.17074	-0.95667	331.16562	-0.405	331.15751	-1.24967	331.1519	-3.06933	331.14525	-3.031	331.13999	-6.64733	331.13174	-3.19367	331.12237	-0.70567	331.11326	-3.65867	331.10121	-8.43033
328.18887	20.258	328.19273	20.985	328.19386	21.387	328.19472	24.04733	328.19666	22.24267	328.19606	20.224	328.19691	19.03567	328.19447	19.023	328.19153	17.813	328.18862	20.68867	328.18355	22.81467	328.17551	20.856	328.16995	17.396	328.16335	18.29167	328.15815	22.62933	328.14996	18.63	328.14068	21.32867	328.13165	19.287	328.11971	19.314	331.17588	5.10667	331.17977	3.25733	331.18092	0.39133	331.18178	6.48767	331.18374	2.88567	331.18313	0.66067	331.18399	1.43333	331.18153	-0.119	331.17856	2.52467	331.17563	-2.26767	331.17051	-1.86867	331.1624	0.85667	331.15679	-2.834	331.15014	-2.36833	331.14488	-1.82	331.13662	-2.41933	331.12726	-1.32533	331.11814	-4.366	331.1061	-6.27067
